40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.8	2
40.25	-74.75	2
40.25	-74.75	2
40.25	-74.75	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.1	-74.9	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.45	-74.3	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
40.65	-74.0	2
