40.2	-74.85	0.5
40.2	-74.75	0.5
40.2	-74.8	0.5
40.15	-74.8	0.5
40.25	-74.7	0.5
40.3	-74.7	0.5
40.25	-74.8	0.5
40.25	-74.75	0.5
40.1	-74.9	0.5
40.45	-74.3	0.5
40.65	-74.0	0.49968188325115315
40.8	-73.95	0.49993505650084424
40.8	-73.9	0.5
